Continent,Region/Country,Product,Variable,Year,Unit,Quantity
America,Antigua and Barbuda,Wine,Imports,2004,1000 hl,  6
America,Antigua and Barbuda,Wine,Consumption,2005,1000 hl,  8
America,Antigua and Barbuda,Wine,Exports,2005,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2005,1000 hl,  13
America,Antigua and Barbuda,Wine,Consumption,2006,1000 hl,  11
America,Antigua and Barbuda,Wine,Exports,2006,1000 hl,  1
America,Antigua and Barbuda,Wine,Imports,2006,1000 hl,  10
America,Antigua and Barbuda,Wine,Consumption,2007,1000 hl,  9
America,Antigua and Barbuda,Wine,Exports,2007,1000 hl,  1
America,Antigua and Barbuda,Wine,Imports,2007,1000 hl,  10
America,Antigua and Barbuda,Wine,Consumption,2008,1000 hl,  8
America,Antigua and Barbuda,Wine,Exports,2008,1000 hl,  1
America,Antigua and Barbuda,Wine,Imports,2008,1000 hl,  8
America,Antigua and Barbuda,Wine,Consumption,2009,1000 hl,  7
America,Antigua and Barbuda,Wine,Exports,2009,1000 hl,  1
America,Antigua and Barbuda,Wine,Imports,2009,1000 hl,  7
America,Antigua and Barbuda,Wine,Consumption,2010,1000 hl,  6
America,Antigua and Barbuda,Wine,Exports,2010,1000 hl,  2
America,Antigua and Barbuda,Wine,Imports,2010,1000 hl,  8
America,Antigua and Barbuda,Wine,Consumption,2011,1000 hl,  6
America,Antigua and Barbuda,Wine,Exports,2011,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2011,1000 hl,  8
America,Antigua and Barbuda,Wine,Consumption,2012,1000 hl,  11
America,Antigua and Barbuda,Wine,Exports,2012,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2012,1000 hl,  15
America,Antigua and Barbuda,Wine,Consumption,2013,1000 hl,  17
America,Antigua and Barbuda,Wine,Exports,2013,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2013,1000 hl,  19
America,Antigua and Barbuda,Wine,Consumption,2014,1000 hl,  19
America,Antigua and Barbuda,Wine,Exports,2014,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2014,1000 hl,  19
America,Antigua and Barbuda,Wine,Consumption,2015,1000 hl,  16
America,Antigua and Barbuda,Wine,Exports,2015,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2015,1000 hl,  13
America,Antigua and Barbuda,Wine,Consumption,2016,1000 hl,  21
America,Antigua and Barbuda,Wine,Exports,2016,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2016,1000 hl,  28
America,Antigua and Barbuda,Wine,Consumption,2017,1000 hl,  25
America,Antigua and Barbuda,Wine,Exports,2017,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2017,1000 hl,  23
America,Antigua and Barbuda,Wine,Consumption,2018,1000 hl,  24
America,Antigua and Barbuda,Wine,Exports,2018,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2018,1000 hl,  25
America,Antigua and Barbuda,Wine,Consumption,2019,1000 hl,  20
America,Antigua and Barbuda,Wine,Exports,2019,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2019,1000 hl,  15
America,Antigua and Barbuda,Wine,Consumption,2020,1000 hl,  15
America,Antigua and Barbuda,Wine,Exports,2020,1000 hl,0
America,Antigua and Barbuda,Wine,Imports,2020,1000 hl,  15
America,Antigua and Barbuda,Wine,Consumption,2021,1000 hl,  15
America,Antigua and Barbuda,Wine,Exports,2021,1000 hl,  1
America,Antigua and Barbuda,Wine,Imports,2021,1000 hl,  15
America,Antigua and Barbuda,Wine,Exports,2022,1000 hl,  1
America,Argentina,Wine,Consumption,1995,1000 hl, 13 888
America,Argentina,Wine,Exports,1995,1000 hl, 1 970
America,Argentina,Wine,Imports,1995,1000 hl,  51
America,Argentina,Wine,Production,1995,1000 hl, 16 443
America,Argentina,Wine,Consumption,1996,1000 hl, 13 365
America,Argentina,Wine,Exports,1996,1000 hl, 1 120
America,Argentina,Wine,Imports,1996,1000 hl,  44
America,Argentina,Wine,Production,1996,1000 hl, 12 681
America,Argentina,Wine,Consumption,1997,1000 hl, 13 390
America,Argentina,Wine,Exports,1997,1000 hl, 1 205
America,Argentina,Wine,Imports,1997,1000 hl,  75
America,Argentina,Wine,Production,1997,1000 hl, 13 500
America,Argentina,Wine,Consumption,1998,1000 hl, 12 683
America,Argentina,Wine,Exports,1998,1000 hl, 1 089
America,Argentina,Wine,Imports,1998,1000 hl,  87
America,Argentina,Wine,Production,1998,1000 hl, 12 673
America,Argentina,Wine,Consumption,1999,1000 hl, 12 567
America,Argentina,Wine,Exports,1999,1000 hl,  880
America,Argentina,Wine,Imports,1999,1000 hl,  97
America,Argentina,Wine,Production,1999,1000 hl, 15 888
America,Argentina,Wine,Consumption,2000,1000 hl, 12 491
America,Argentina,Wine,Exports,2000,1000 hl,  843
America,Argentina,Wine,Imports,2000,1000 hl,  59
America,Argentina,Wine,Production,2000,1000 hl, 12 537
America,Argentina,Wine,Consumption,2001,1000 hl, 12 036
America,Argentina,Wine,Exports,2001,1000 hl,  882
America,Argentina,Wine,Imports,2001,1000 hl,  65
America,Argentina,Wine,Production,2001,1000 hl, 15 835
America,Argentina,Wine,Consumption,2002,1000 hl, 11 988
America,Argentina,Wine,Exports,2002,1000 hl, 1 234
America,Argentina,Wine,Imports,2002,1000 hl,  2
America,Argentina,Wine,Production,2002,1000 hl, 12 695
America,Argentina,Wine,Consumption,2003,1000 hl, 12 338
America,Argentina,Wine,Exports,2003,1000 hl, 1 852
America,Argentina,Wine,Imports,2003,1000 hl,  2
America,Argentina,Wine,Production,2003,1000 hl, 13 225
America,Argentina,Wine,Consumption,2004,1000 hl, 11 113
America,Argentina,Wine,Exports,2004,1000 hl, 1 553
America,Argentina,Wine,Imports,2004,1000 hl,  2
America,Argentina,Wine,Production,2004,1000 hl, 15 464
America,Argentina,Wine,Consumption,2005,1000 hl, 10 972
America,Argentina,Wine,Exports,2005,1000 hl, 2 148
America,Argentina,Wine,Imports,2005,1000 hl,  3
America,Argentina,Wine,Production,2005,1000 hl, 15 222
America,Argentina,Wine,Consumption,2006,1000 hl, 11 103
America,Argentina,Wine,Exports,2006,1000 hl, 2 934
America,Argentina,Wine,Imports,2006,1000 hl,  2
America,Argentina,Wine,Production,2006,1000 hl, 15 396
America,Argentina,Wine,Consumption,2007,1000 hl, 11 166
America,Argentina,Wine,Exports,2007,1000 hl, 3 598
America,Argentina,Wine,Imports,2007,1000 hl,  4
America,Argentina,Wine,Production,2007,1000 hl, 15 046
America,Argentina,Wine,Consumption,2008,1000 hl, 10 677
America,Argentina,Wine,Exports,2008,1000 hl, 4 141
America,Argentina,Wine,Imports,2008,1000 hl,  4
America,Argentina,Wine,Production,2008,1000 hl, 14 676
America,Argentina,Wine,Consumption,2009,1000 hl, 10 342
America,Argentina,Wine,Exports,2009,1000 hl, 2 830
America,Argentina,Wine,Imports,2009,1000 hl,  113
America,Argentina,Wine,Production,2009,1000 hl, 12 135
America,Argentina,Wine,Consumption,2010,1000 hl, 9 753
America,Argentina,Wine,Exports,2010,1000 hl, 2 744
America,Argentina,Wine,Imports,2010,1000 hl,  288
America,Argentina,Wine,Production,2010,1000 hl, 16 250
America,Argentina,Wine,Consumption,2011,1000 hl, 9 809
America,Argentina,Wine,Exports,2011,1000 hl, 3 115
America,Argentina,Wine,Imports,2011,1000 hl,  74
America,Argentina,Wine,Production,2011,1000 hl, 15 473
America,Argentina,Wine,Consumption,2012,1000 hl, 10 051
America,Argentina,Wine,Exports,2012,1000 hl, 3 656
America,Argentina,Wine,Imports,2012,1000 hl,  6
America,Argentina,Wine,Production,2012,1000 hl, 11 778
America,Argentina,Wine,Consumption,2013,1000 hl, 10 352
America,Argentina,Wine,Exports,2013,1000 hl, 3 150
America,Argentina,Wine,Imports,2013,1000 hl,  7
America,Argentina,Wine,Production,2013,1000 hl, 14 984
America,Argentina,Wine,Consumption,2014,1000 hl, 9 938
America,Argentina,Wine,Exports,2014,1000 hl, 2 626
America,Argentina,Wine,Imports,2014,1000 hl,  3
America,Argentina,Wine,Production,2014,1000 hl, 15 197
America,Argentina,Wine,Consumption,2015,1000 hl, 10 269
America,Argentina,Wine,Exports,2015,1000 hl, 2 675
America,Argentina,Wine,Imports,2015,1000 hl,  5
America,Argentina,Wine,Production,2015,1000 hl, 13 362
America,Argentina,Wine,Consumption,2016,1000 hl, 9 416
America,Argentina,Wine,Exports,2016,1000 hl, 2 598
America,Argentina,Wine,Imports,2016,1000 hl,  93
America,Argentina,Wine,Production,2016,1000 hl, 9 447
America,Argentina,Wine,Consumption,2017,1000 hl, 8 925
America,Argentina,Wine,Exports,2017,1000 hl, 2 233
America,Argentina,Wine,Imports,2017,1000 hl,  810
America,Argentina,Wine,Production,2017,1000 hl, 11 821
America,Argentina,Wine,Consumption,2018,1000 hl, 8 396
America,Argentina,Wine,Exports,2018,1000 hl, 2 754
America,Argentina,Wine,Imports,2018,1000 hl,  26
America,Argentina,Wine,Production,2018,1000 hl, 14 522
America,Argentina,Wine,Consumption,2019,1000 hl, 8 532
America,Argentina,Wine,Exports,2019,1000 hl, 3 123
America,Argentina,Wine,Imports,2019,1000 hl,  2
America,Argentina,Wine,Production,2019,1000 hl, 13 019
America,Argentina,Wine,Consumption,2020,1000 hl, 9 430
America,Argentina,Wine,Exports,2020,1000 hl, 3 949
America,Argentina,Wine,Imports,2020,1000 hl,  3
America,Argentina,Wine,Production,2020,1000 hl, 10 796
America,Argentina,Wine,Consumption,2021,1000 hl, 8 381
America,Argentina,Wine,Exports,2021,1000 hl, 3 345
America,Argentina,Wine,Imports,2021,1000 hl,  2
America,Argentina,Wine,Production,2021,1000 hl, 12 482
America,Argentina,Wine,Consumption,2022,1000 hl, 8 276
America,Argentina,Wine,Exports,2022,1000 hl, 2 660
America,Argentina,Wine,Imports,2022,1000 hl,  6
America,Argentina,Wine,Production,2022,1000 hl, 11 451
America,Argentina,Wine,Production,2023,1000 hl, 9 046
America,Aruba,Wine,Exports,1995,1000 hl,0
America,Aruba,Wine,Imports,1995,1000 hl,  12
America,Aruba,Wine,Exports,1996,1000 hl,0
America,Aruba,Wine,Imports,1996,1000 hl,  12
America,Aruba,Wine,Exports,1997,1000 hl,0
America,Aruba,Wine,Imports,1997,1000 hl,  9
America,Aruba,Wine,Exports,1998,1000 hl,0
America,Aruba,Wine,Imports,1998,1000 hl,  8
America,Aruba,Wine,Exports,1999,1000 hl,0
America,Aruba,Wine,Imports,1999,1000 hl,  14
America,Aruba,Wine,Exports,2000,1000 hl,  7
America,Aruba,Wine,Imports,2000,1000 hl,  25
America,Aruba,Wine,Exports,2001,1000 hl,  6
America,Aruba,Wine,Imports,2001,1000 hl,  18
America,Aruba,Wine,Exports,2002,1000 hl,  3
America,Aruba,Wine,Imports,2002,1000 hl,  17
America,Aruba,Wine,Exports,2003,1000 hl,  1
America,Aruba,Wine,Imports,2003,1000 hl,  18
America,Aruba,Wine,Exports,2004,1000 hl,  1
America,Aruba,Wine,Imports,2004,1000 hl,  19
America,Aruba,Wine,Exports,2005,1000 hl,  1
America,Aruba,Wine,Imports,2005,1000 hl,  22
America,Aruba,Wine,Exports,2006,1000 hl,  2
America,Aruba,Wine,Imports,2006,1000 hl,  21
America,Aruba,Wine,Exports,2007,1000 hl,  1
America,Aruba,Wine,Imports,2007,1000 hl,  22
America,Aruba,Wine,Exports,2008,1000 hl,0
America,Aruba,Wine,Imports,2008,1000 hl,  26
America,Aruba,Wine,Exports,2009,1000 hl,  1
America,Aruba,Wine,Imports,2009,1000 hl,  22
America,Aruba,Wine,Exports,2010,1000 hl,  1
America,Aruba,Wine,Imports,2010,1000 hl,  22
America,Aruba,Wine,Exports,2011,1000 hl,  3
America,Aruba,Wine,Imports,2011,1000 hl,  30
America,Aruba,Wine,Exports,2012,1000 hl,  3
America,Aruba,Wine,Imports,2012,1000 hl,  32
America,Aruba,Wine,Exports,2013,1000 hl,  4
America,Aruba,Wine,Imports,2013,1000 hl,  30
America,Aruba,Wine,Exports,2014,1000 hl,  2
America,Aruba,Wine,Imports,2014,1000 hl,  32
America,Aruba,Wine,Exports,2015,1000 hl,  1
America,Aruba,Wine,Imports,2015,1000 hl,  34
America,Aruba,Wine,Exports,2016,1000 hl,0
America,Aruba,Wine,Imports,2016,1000 hl,  32
America,Aruba,Wine,Exports,2017,1000 hl,  2
America,Aruba,Wine,Imports,2017,1000 hl,  34
America,Aruba,Wine,Exports,2018,1000 hl,0
America,Aruba,Wine,Imports,2018,1000 hl,  33
America,Aruba,Wine,Exports,2019,1000 hl,0
America,Aruba,Wine,Imports,2019,1000 hl,  36
America,Aruba,Wine,Exports,2020,1000 hl,0
America,Aruba,Wine,Imports,2020,1000 hl,  21
America,Aruba,Wine,Exports,2021,1000 hl,0
America,Aruba,Wine,Imports,2021,1000 hl,  30
America,Aruba,Wine,Exports,2022,1000 hl,0
America,Bahamas,Wine,Consumption,1995,1000 hl,  13
America,Bahamas,Wine,Exports,1995,1000 hl,0
America,Bahamas,Wine,Imports,1995,1000 hl,  18
America,Bahamas,Wine,Consumption,1996,1000 hl,  12
America,Bahamas,Wine,Exports,1996,1000 hl,0
America,Bahamas,Wine,Imports,1996,1000 hl,  22
America,Bahamas,Wine,Consumption,1997,1000 hl,  14
America,Bahamas,Wine,Exports,1997,1000 hl,0
America,Bahamas,Wine,Imports,1997,1000 hl,  24
America,Bahamas,Wine,Consumption,1998,1000 hl,  14
America,Bahamas,Wine,Exports,1998,1000 hl,0
America,Bahamas,Wine,Imports,1998,1000 hl,  24
America,Bahamas,Wine,Consumption,1999,1000 hl,  17
America,Bahamas,Wine,Exports,1999,1000 hl,0
America,Bahamas,Wine,Imports,1999,1000 hl,  28
America,Bahamas,Wine,Consumption,2000,1000 hl,  16
America,Bahamas,Wine,Exports,2000,1000 hl,0
America,Bahamas,Wine,Imports,2000,1000 hl,  38
America,Bahamas,Wine,Consumption,2001,1000 hl,  17
America,Bahamas,Wine,Exports,2001,1000 hl,0
America,Bahamas,Wine,Imports,2001,1000 hl,  27
America,Bahamas,Wine,Consumption,2002,1000 hl,  15
America,Bahamas,Wine,Exports,2002,1000 hl,0
America,Bahamas,Wine,Imports,2002,1000 hl,  22
America,Bahamas,Wine,Consumption,2003,1000 hl,  14
America,Bahamas,Wine,Exports,2003,1000 hl,0
America,Bahamas,Wine,Imports,2003,1000 hl,  28
America,Bahamas,Wine,Consumption,2004,1000 hl,  12
America,Bahamas,Wine,Exports,2004,1000 hl,0
America,Bahamas,Wine,Imports,2004,1000 hl,  20
America,Bahamas,Wine,Consumption,2005,1000 hl,  15
America,Bahamas,Wine,Exports,2005,1000 hl,0
America,Bahamas,Wine,Imports,2005,1000 hl,  27
America,Bahamas,Wine,Consumption,2006,1000 hl,  33
America,Bahamas,Wine,Exports,2006,1000 hl,0
America,Bahamas,Wine,Imports,2006,1000 hl,  33
America,Bahamas,Wine,Consumption,2007,1000 hl,  36
America,Bahamas,Wine,Exports,2007,1000 hl,0
America,Bahamas,Wine,Imports,2007,1000 hl,  36
America,Bahamas,Wine,Consumption,2008,1000 hl,  34
America,Bahamas,Wine,Exports,2008,1000 hl,0
America,Bahamas,Wine,Imports,2008,1000 hl,  34
America,Bahamas,Wine,Consumption,2009,1000 hl,  30
America,Bahamas,Wine,Exports,2009,1000 hl,0
America,Bahamas,Wine,Imports,2009,1000 hl,  30
America,Bahamas,Wine,Consumption,2010,1000 hl,  30
America,Bahamas,Wine,Exports,2010,1000 hl,0
America,Bahamas,Wine,Imports,2010,1000 hl,  31
America,Bahamas,Wine,Consumption,2011,1000 hl,  30
America,Bahamas,Wine,Exports,2011,1000 hl,0
America,Bahamas,Wine,Imports,2011,1000 hl,  30
America,Bahamas,Wine,Consumption,2012,1000 hl,  34
America,Bahamas,Wine,Exports,2012,1000 hl,0
America,Bahamas,Wine,Imports,2012,1000 hl,  39
America,Bahamas,Wine,Consumption,2013,1000 hl,  33
America,Bahamas,Wine,Exports,2013,1000 hl,0
America,Bahamas,Wine,Imports,2013,1000 hl,  28
America,Bahamas,Wine,Consumption,2014,1000 hl,  31
America,Bahamas,Wine,Exports,2014,1000 hl,0
America,Bahamas,Wine,Imports,2014,1000 hl,  33
America,Bahamas,Wine,Consumption,2015,1000 hl,  36
America,Bahamas,Wine,Exports,2015,1000 hl,0
America,Bahamas,Wine,Imports,2015,1000 hl,  39
America,Bahamas,Wine,Consumption,2016,1000 hl,  38
America,Bahamas,Wine,Exports,2016,1000 hl,  1
America,Bahamas,Wine,Imports,2016,1000 hl,  38
America,Bahamas,Wine,Consumption,2017,1000 hl,  35
America,Bahamas,Wine,Exports,2017,1000 hl,0
America,Bahamas,Wine,Imports,2017,1000 hl,  34
America,Bahamas,Wine,Consumption,2018,1000 hl,  36
America,Bahamas,Wine,Exports,2018,1000 hl,0
America,Bahamas,Wine,Imports,2018,1000 hl,  37
America,Bahamas,Wine,Consumption,2019,1000 hl,  37
America,Bahamas,Wine,Exports,2019,1000 hl,0
America,Bahamas,Wine,Imports,2019,1000 hl,  41
America,Bahamas,Wine,Consumption,2020,1000 hl,  37
America,Bahamas,Wine,Exports,2020,1000 hl,0
America,Bahamas,Wine,Imports,2020,1000 hl,  35
America,Bahamas,Wine,Consumption,2021,1000 hl,  37
America,Bahamas,Wine,Exports,2021,1000 hl,0
America,Bahamas,Wine,Imports,2021,1000 hl,  35
America,Bahamas,Wine,Exports,2022,1000 hl,0
America,Barbados,Wine,Consumption,1995,1000 hl,  7
America,Barbados,Wine,Exports,1995,1000 hl,  1
America,Barbados,Wine,Imports,1995,1000 hl,  8
America,Barbados,Wine,Consumption,1996,1000 hl,  7
America,Barbados,Wine,Exports,1996,1000 hl,0
America,Barbados,Wine,Imports,1996,1000 hl,  7
America,Barbados,Wine,Consumption,1997,1000 hl,  8
America,Barbados,Wine,Exports,1997,1000 hl,  1
America,Barbados,Wine,Imports,1997,1000 hl,  9
America,Barbados,Wine,Consumption,1998,1000 hl,  4
America,Barbados,Wine,Exports,1998,1000 hl,0
America,Barbados,Wine,Imports,1998,1000 hl,  5
America,Barbados,Wine,Consumption,1999,1000 hl,  9
America,Barbados,Wine,Exports,1999,1000 hl,0
America,Barbados,Wine,Imports,1999,1000 hl,  10
America,Barbados,Wine,Consumption,2000,1000 hl,  11
America,Barbados,Wine,Exports,2000,1000 hl,0
America,Barbados,Wine,Imports,2000,1000 hl,  12
America,Barbados,Wine,Consumption,2001,1000 hl,  9
America,Barbados,Wine,Exports,2001,1000 hl,  1
America,Barbados,Wine,Imports,2001,1000 hl,  10
America,Barbados,Wine,Consumption,2002,1000 hl,  10
America,Barbados,Wine,Exports,2002,1000 hl,0
America,Barbados,Wine,Imports,2002,1000 hl,  10
America,Barbados,Wine,Consumption,2003,1000 hl,  10
America,Barbados,Wine,Exports,2003,1000 hl,0
America,Barbados,Wine,Imports,2003,1000 hl,  11
America,Barbados,Wine,Consumption,2004,1000 hl,  13
America,Barbados,Wine,Exports,2004,1000 hl,0
America,Barbados,Wine,Imports,2004,1000 hl,  14
America,Barbados,Wine,Consumption,2005,1000 hl,  19
America,Barbados,Wine,Exports,2005,1000 hl,0
America,Barbados,Wine,Imports,2005,1000 hl,  29
America,Barbados,Wine,Consumption,2006,1000 hl,  21
America,Barbados,Wine,Exports,2006,1000 hl,0
America,Barbados,Wine,Imports,2006,1000 hl,  21
America,Barbados,Wine,Consumption,2007,1000 hl,  20
America,Barbados,Wine,Exports,2007,1000 hl,0
America,Barbados,Wine,Imports,2007,1000 hl,  20
America,Barbados,Wine,Consumption,2008,1000 hl,  25
America,Barbados,Wine,Exports,2008,1000 hl,  1
America,Barbados,Wine,Imports,2008,1000 hl,  26
America,Barbados,Wine,Consumption,2009,1000 hl,  21
America,Barbados,Wine,Exports,2009,1000 hl,  1
America,Barbados,Wine,Imports,2009,1000 hl,  22
America,Barbados,Wine,Consumption,2010,1000 hl,  22
America,Barbados,Wine,Exports,2010,1000 hl,  1
America,Barbados,Wine,Imports,2010,1000 hl,  23
America,Barbados,Wine,Consumption,2011,1000 hl,  21
America,Barbados,Wine,Exports,2011,1000 hl,  1
America,Barbados,Wine,Imports,2011,1000 hl,  21
America,Barbados,Wine,Consumption,2012,1000 hl,  21
America,Barbados,Wine,Exports,2012,1000 hl,  1
America,Barbados,Wine,Imports,2012,1000 hl,  22
America,Barbados,Wine,Consumption,2013,1000 hl,  23
America,Barbados,Wine,Exports,2013,1000 hl,0
America,Barbados,Wine,Imports,2013,1000 hl,  24
America,Barbados,Wine,Consumption,2014,1000 hl,  23
America,Barbados,Wine,Exports,2014,1000 hl,0
America,Barbados,Wine,Imports,2014,1000 hl,  23
America,Barbados,Wine,Consumption,2015,1000 hl,  29
America,Barbados,Wine,Exports,2015,1000 hl,0
